leader,vote,name,Sc,Sc_p,R-Sc,R-Sc_p,slots,Sc_p_lb,Sc_p_ub,Sc_p_flag,Sc_lb,Sc_ub,Sc_flag
6ppK739xi1QmYhugesiMaNYLsuVPi1HzU6qwGeMnStkV,BtUD8v5vEXJ8CSUo2qQq4vqQxKSiLKUp1bxeeGLJsPXM,"0% Fee + MEV 🚀 | SolVision",0.14176829268292684,0.09705284552845528,23.250000000000004,15.916666666666666,164,0.03855839368834267,0.22364380825858832,false,-0.07629445271185825,0.3413329001452073,false
8M2DJQmd7Gka44WQC5Y59qjvfJxzRaekpuy5zXfekG1G,EQahA1H9zQDGTHzt5uGq1YXoiFSaYU8WxjtfCCGjUAv1,"HassettNode",0.1466346153846154,0.09695512820512821,15.25,10.083333333333334,104,0.03091824010464972,0.2654083355390076,false,-0.12969979879985277,0.3947382462332018,false
AWZhUiQjrjtxL8MEMWsCFbMausFQKkdTnDsFW2i411hN,41HgiTYQ3qDWFW8jSDkecH2mEHUqZsmwFGDPndtmyLDR,"MeshMap",0.1363396624472574,0.09678270042194094,43.083333333333336,30.583333333333336,316,0.04936889230311918,0.18105972128428438,false,-0.017911769336559913,0.28295021676990895,false
BvhiaiuBMoZJG1REnfrNEzMS5wJEpAjmXBUAuWpF7Jij,3CnKZPQn92W8WXG7KTVaFQRk8LJJ3KZbrVVF4ngUxqkg,"asaf91",0.21173878205128205,0.09675480769230768,88.08333333333333,40.24999999999999,416,0.053739633442402936,0.16808491563266137,false,0.0014097124584108722,0.26362873497493816,false
7mF8NZJdREuM1uwYcvKffuY9QJBEoHhNp4hZ4NS2fuXW,H2tJNyMHnRF6ahCQLQ1sSycM4FGchymuzyYzUqKEuydk,"Meria",0.11867424242424242,0.09662878787878788,261.0833333333333,212.58333333333334,2200,0.07480694262843732,0.12396335035364967,false,0.07550679747933253,0.1895316499540165,false
AgG8obWYeVY6nSkPYqDHXfssxdcG68GkuBikkearYRv1,DUxWarcMsNYD5EKj3mchf7ssT9j6h4Bdw3VFJi7QxDry,"rocknode",0.10817307692307694,0.09655448717948718,22.500000000000004,20.083333333333336,208,0.04227418722647132,0.2055710600944678,false,-0.05289762526086991,0.317936072694219,false
A9mvukTd77EbRoBX4ydSCFQHdu5bsRFkNXTTRstA8FAC,FsT844wGgZg7MLR9Uc9T9qHQxmSoFVanhfgAEQvS966r,"",0.1299613628380752,0.09649411661397964,986.6666666666669,732.5833333333334,7592,0.08410149712414881,0.11049253072817063,false,0.10182880850469217,0.16320963892865686,false
8c9dYBdnCy5446dbf23ZyenuJRSDqATCXN6DXgKGErLw,GiXx1mwSR44Tz96CaDqoadzAhZgZv7e3yZshqUwiEwwh,"Solar Station",0.1316802536231884,0.09635416666666666,193.83333333333331,141.83333333333331,1472,0.07041076875428431,0.1305145199855538,false,0.0628201576554764,0.20221828977787265,false
EfPYQ4BUMiKa6736qqrtnCBGkUSRDGSr1WvtyUgWHuyp,6x9uLhegx488uA3dPoq8DWHS488K4FsEqeeMXeW7kQPx,"",0.13247799545712663,0.0963408574673481,3110.5833333333335,2262.0833333333335,23480,0.0891072205064728,0.1040946079759075,false,0.11506776165441958,0.14997068577892947,false
4J9HoqBamEDyEKGDZgeRjCpiGCirHzqP1CadWmznrghF,Cqg1VwU4pdC8zAYMZZUViJuy1v1G8vxdYeUW3UNCqpfV,"SolGeo 🪐",0.11397058823529412,0.09620098039215688,15.5,13.083333333333336,136,0.034939932123565845,0.2383449183787647,false,-0.09678465955305215,0.3618231069864012,false
AWqkGtq9rgpMDc7pTKe62aJuaX8ZvrnZxCpr8nfpDSCK,4VvZyjDj3KNYNbjzgaG5GxX4xeLhcFV6fA6BDPf6dLy4,"D validator with 0 fees",0.15117521367521367,0.09615384615384616,23.583333333333332,15,156,0.037201483650671024,0.22654500584049073,false,-0.08158171162228042,0.3466201590556295,false
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,7opSZGmevWhRDyLt5Wu38FZFjUyredGmMki4DNmxDnjd,"Alpha Pro | High APY🚀 100% Reliable ⭐ VIP Services",0.12176932367149759,0.0961352657004831,672.1666666666667,530.6666666666667,5520,0.08178514637108161,0.1126942487888368,false,0.09652678076984374,0.1685116666635053,false
EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,3ZYJxzCeweSoh2Jj7oCgencFs9y27iKmXJeqYapje1cj,"",0.1318578013447009,0.09610236015803701,5072.833333333333,3697.25,38472,0.09041405178789003,0.10210836841647819,false,0.11888568858052782,0.1461527588528212,false
2icWF7TvxyycF7d1NHpMZYuJJqiRy2h7wmjFSbqUij1B,CzGLRXJXoDo9q86MpphPVNNsTgAxHvZfUfAiouWDH89M,"",0.20794753086419757,0.09606481481481481,89.83333333333334,41.5,432,0.05382290210702344,0.16565517714586575,false,0.0038605736351075004,0.26117787379824153,false
Bonevk5i19xjhv6Bp77zZLD8JP7u2bEpMfD9P7yGCeyj,siLaRwjLu35b9uRkwz1aiToUGyjoy4JTTgHMBDj3924,"Sila Systems | 0% Fee + MEV",0.10937500000000001,0.09598214285714285,24.500000000000004,21.5,224,0.04315723389824869,0.19995352223394183,false,-0.04615292266600271,0.3111913700993517,false
xLabscif2DLnYg39rQThqi7A9E45L9qiysRZhmZ1ARE,xLabsqDpN9WHXEXSJXk1yhqh5H8BgcqiBP1CR6Mkjcb,"xLabs",0.13230994152046785,0.09594298245614036,120.66666666666669,87.5,912,0.06433468449089977,0.14074478669682383,false,0.043970267834899004,0.22106817959845004,false
FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,AZoCYB4VgoM9DR9f1ZFcBn8xPSbtbqoxZnKJR7tkvEoX,"",0.12809704792028026,0.09586819372172906,5021.916666666667,3758.416666666666,39204,0.09023817936533028,0.10181015905605499,false,0.1190135680333715,0.14602487939997752,false
AoUwfPuiEek2thVRDhMP7HbQb9rguyab4rDiz2NAfwwA,8HR5rCobbFMDe5EbgKdJLNDWVCeGG79w837BUxtsCngs,"",0.1252857142857143,0.09585714285714286,438.50000000000006,335.5,3500,0.0782006281948579,0.11699425688781723,false,0.08731834875665254,0.1777200986766965,false
7VZM7YHcX73TpGoXDeBu61g4QKC86GwAEnew8dA7Y2xn,HMk1qny4fvMnajErxjXG5kT89JKV4cx1PKa9zhQBF9ib,"BLOCKSIZE",0.1416666666666667,0.09583333333333333,2.833333333333334,1.9166666666666665,20,0.009862842461029975,0.5300295133416388,false,-0.46543214721704934,0.7304705946503984,false
VymDdiepH77edNcNcKBKtRUb3gbQPtPyGh5NLcWaynj,8Pep3GmYiijRALqrMKpez92cxvF4YPTzoZg83uXh14pW,"private",0.13275086971434172,0.09579413494046744,3612.416666666667,2606.75,27212,0.08907587809884644,0.10296182170904027,false,0.11630856612147158,0.14872988131187745,false
HeySTSL4FcDakZHn7UAZy5Bb9SMgWaiB8euq1PHqLWaK,HeyVYASPrUcKBwV25axjdjjWzXbMs4sR5XCEt1u2f2N1,"👋🏼 Heystakes🙋 Stakers First.",0.1605392156862745,0.09558823529411764,10.916666666666666,6.5,68,0.023748804276752133,0.31469021793262303,false,-0.19176543790819,0.45680388534153904,false
2374M8ZtmrpdY3ywb7fLqokSd2mRhvdJu2PUwoJmbTUh,4565LXcdfFzN9bHqo1eCZRogsgQREf4oiyjoKuWu7XTX,"ABKLabs - mainnet-beta",0.14530812324929973,0.09558823529411764,69.16666666666667,45.5,476,0.05495079107828735,0.16115340984400017,false,0.00995114248065701,0.25508730495269205,false
AVZ4FNgAd17BXjRBRLLwAsMgnoL42bPFnLzPHvZe2vb9,3r84fqQnrSLrEDA8p5TStbHB8QFRHB9Frcdmq1AGVDYG,"😻 TarKat 😻 +MEV",0.10914855072463768,0.09556159420289856,20.083333333333332,17.583333333333336,184,0.039616104169559435,0.21299112781223603,false,-0.06461950530029481,0.32965795273364384,false
HzrEstnLfzsijhaD6z5frkSE2vWZEH5EUfn3bU9swo1f,DQ7D6ZRtKbBSxCcAunEkoTzQhCBKLPdzTjPRRnM6wo1f,"StakeWolf",0.12715572715572718,0.09526222651222652,1317.3333333333335,986.9166666666667,10360,0.08462369638888238,0.10708173314612947,false,0.10624674880038862,0.15879169863296042,false
EGEWM1gcMKcZzgtwxzRP9qrKsRQ9WMNmJA7Q6CjY8sVC,9CJCtwxXQvnSTiTWvyWJgXqpJL8oGedtUft89X5eLHQL,"",0.11865942028985506,0.0951086956521739,10.916666666666666,8.75,92,0.028088949985429282,0.27653778981930066,false,-0.14627704052811796,0.411315487961467,false
SQDS9iwyWvT2mQbSZzuNKGoxuBug5jRHouF6SuMRBkA,SQDSVTDfE5HqL7D6RjZk1vvZhaheWoskrDdDHCki68w,"Squads",0.15498938428874737,0.09501061571125267,97.33333333333334,59.66666666666668,628,0.058558191013055316,0.15052649886256642,false,0.025810225713575122,0.23922822171977393,false
Gd33fENP1XsBimff41s1EWrs2kmqfGQqEJ5CQPQB3Jwy,BK5Km4MyuncoBWKCM9y3zntA1JjhdqNcHd3mxitms4Xo,"Meissa",0.11716970387243736,0.09500759301442672,205.75,166.83333333333334,1756,0.07114110120462884,0.12579647615117448,false,0.06870483580296881,0.1963336116303802,false
2owZqEAQvSWxKixL1MPtQ5Xivr8hkQBuURvEvJBv9wmU,ESaLvDNR7FVdf4sR1edjAGN678ts24s8VGirvPq9q7H3,"💞 GirlWithSol 💞",0.11642156862745098,0.09497549019607843,15.833333333333334,12.916666666666666,136,0.034277299763036256,0.23680204193960483,false,-0.09678465955305215,0.3618231069864012,false
